id	date	id_biotope	id_station	nom_observateur	pages_citation	abondance	densite	reproduction	altitude_profondeur	id_moderecolte	id_typerecolte	remarques	valide	id_espece	id_nomespece	owner	desc_biotope	id_biblio
8208		254	323		p 165					4	1		t	1448		houbin	Non renseigné	54
8209		254	329	collection du Laboratoire de Roscoff	p 165					4	1		t	1448		houbin	Non renseigné	54
8210		254	326		p 45					2	8		t	1273		houbin	Non renseigné	49
8211		254	239		p 165					4	1		t	1448		houbin	Non renseigné	54
8212		254	206		p 165					4	1		t	1448		houbin	Non renseigné	54
8214		254	244	et al.	p 48					4	1		t	1367		houbin	Non renseigné	49
8215		254	517	et al.	p 48					4	1		t	1367		houbin	Non renseigné	49
8217		254	239		p 164					4	1		t	1449		houbin	Non renseigné	54
8218		254	325		p 44					2	8		t	1273		houbin	Non renseigné	49
8219		254	405		p 28				20-40 m	2	8		t	1273		houbin	Non renseigné	54
8220		254	383		p 28				20-40 m	2	8		t	1273		houbin	Non renseigné	54
8221		254	323		p 164					4	1		t	1449		houbin	Non renseigné	54
8231		254	405	collection du Laboratoire de Roscoff IX, 1903	p 26					2	8		t	1277		houbin	Non renseigné	54
8242		254	325		p 19					4	1		t	1451		houbin	Non renseigné	48
8243		254	83		p 166					4	1	entièrement blanche, sans rayons colorés	t	1451		houbin	Non renseigné	54
8246		254	355		p 166					4	1		t	1218		houbin	Non renseigné	54
8247		254	355		pp 147, 232, 23					4	1		t	1218		houbin	Non renseigné	166
8248		254	325		p 16					4	1		t	1296		houbin	Non renseigné	48
8249		254	323		p 166					4	1		t	1296		houbin	Non renseigné	54
8250		254	202		p 219	abondant				4	1		t	1365		houbin	Non renseigné	204
8251		254	206		p 148					4	1		t	1365		houbin	Non renseigné	54
8253		254	239		p 148	assez commun				4	1		t	1365		houbin	Non renseigné	54
8256		254	329	collection du Laboratoire de Roscoff	p 148	assez commun				4	1		t	1365		houbin	Non renseigné	54
8257		254	534	Dehorne	p 148					4	1		t	1365		houbin	Non renseigné	54
8258		254	534		p 324					4	1	porte Elliobophrya donacis Chatton et Lwoff sur les filaments branchiaux	t	1365		houbin	Non renseigné	36
8260		254	197		p 59	assez commun				4	1	aussi abondant que Donax vittatus	t	1366		houbin	Non renseigné	49
8262		254	323		p 148					4	1		t	1366		houbin	Non renseigné	54
8263		254	210		p 149					4	1		t	1452		houbin	Non renseigné	54
8265		254	329	Vlès	p 149					4	1		t	1452		houbin	Non renseigné	54
8266		254	239		p 149					4	1		t	1452		houbin	Non renseigné	54
8267		254	323		p 149					4	1		t	1452		houbin	Non renseigné	54
8268		254	239		p 149					4	1	coquille entièrement blanche, sans rayons	t	1453		houbin	Non renseigné	54
8269		254	361		p 122	fréquent				4	1		t	1453		houbin	Non renseigné	204
8270		254	277	Lévi, 1951	p 43					2	8		t	1287		houbin	Non renseigné	49
8272		254	83		p 149					4	1		t	1453		houbin	Non renseigné	54
8278		254	323		p 149					4	1		t	1453		houbin	Non renseigné	54
8279		254	517	Durouchoux	p 149					4	1		t	1453		houbin	Non renseigné	54
8280		254	425	Pérez	p 149					4	1		t	1453		houbin	Non renseigné	54
8281		254	239		p 149					4	1		t	1453		houbin	Non renseigné	54
8283		254	497	Bocquet, 1951	p 4					4	1		t	1140		houbin	Non renseigné	49
8284		254	178	collection du Laboratoire de Roscoff	p 149					4	1		t	1453		houbin	Non renseigné	54
8285		254	589		pp 110, 112, 13					4	1		t	1453		houbin	Non renseigné	87
8286		254	148		p 149					4	1		t	1453		houbin	Non renseigné	54
8287		254	329	collection du Laboratoire de Roscoff	p 149					4	1		t	1453		houbin	Non renseigné	54
8291		254	323		p 150					4	1		t	1454		houbin	Non renseigné	54
8301		254	355		pp 139, 141, 18					4	1		t	1456		houbin	Non renseigné	166
8312		254	259		p 168					4	1		t	1460		houbin	Non renseigné	54
8313		254	323	Menchikoff	p 168					4	1		t	1460		houbin	Non renseigné	54
8314		254	355		p 147, 151, 153					4	1		t	1460		houbin	Non renseigné	166
8316		254	206		p 167					4	1		t	1461		houbin	Non renseigné	54
8318		254	178		p 246	rare				4	1		t	1463		houbin	Non renseigné	53
8326		254	589		p 136					4	1		t	1465		houbin	Non renseigné	87
8329		254	347		p 29				20-40 m	2	8		t	1297		houbin	Non renseigné	54
8343		254	325	Coll. Ph. D., ex Récluz	p 139					4	1		t	1466		houbin	Non renseigné	54
8348		254	210		p 140					4	1		t	1467		houbin	Non renseigné	54
8354		254	325		p 25	très rare				4	1		t	1468		houbin	Non renseigné	48
8355		254	38	Robert	p 29					4	1		t	1297		houbin	Non renseigné	54
8365		254	589		p 466					4	1	hôte de Sphenophrya dosiniae Chatton et Lwoff dans la branchie	t	1469		houbin	Non renseigné	38
8381		254	323		p 137					4	1		t	1471		houbin	Non renseigné	54
8382		254	239		p 137					4	1		t	1471		houbin	Non renseigné	54
8384		254	323		p 136					4	1	brun foncé traversée par un large rayon médian clair	t	1472		houbin	Non renseigné	54
8386		254	589		p 136					4	1	blanche avec des petites taches brunes anguleuses, disposées en séries rayonnantes	t	1472		houbin	Non renseigné	54
8387		254	148		p 136					4	1	brun foncé traversée par un large rayon médian clair	t	1472		houbin	Non renseigné	54
8389		254	323		p 136					4	1	fond blanc traversé par des linéoles fauves disposées en zigzag	t	1472		houbin	Non renseigné	54
8392		254	323		p 137					4	1	ornée de nombreux rayons foncés  de largeur inégale	t	1472		houbin	Non renseigné	54
8393		254	323		p 136					4	1	un exemplaire de 48 mm de diamètre umbonoventrale et de 50 mm de diamètre antéro-postérieur	t	1472		houbin	Non renseigné	54
8489		254	589		p 136					4	1		t	1477		houbin	Non renseigné	87
8397		254	323		p 136					4	1	blanche avec des petites taches brunes anguleuses, disposées en séries rayonnantes	t	1472		houbin	Non renseigné	54
8259		254	582	Cornet	p 59					4	1		t	1366		houbin	Non renseigné	49
8404		254	239		p 136					4	1		t	1472		houbin	Non renseigné	54
8409		254	325		p 22	assez abondant				4	1		t	1472		houbin	Non renseigné	48
8410		254	148		p 136					4	1	blanche avec des petites taches brunes anguleuses, disposées en séries rayonnantes	t	1472		houbin	Non renseigné	54
8411		254	323		p 137					4	1	blanc jaunâtre ou grisâtre, sans dessins ni taches	t	1472		houbin	Non renseigné	54
8412		254	347		p 8				20-40 m	2	8		t	1313		houbin	Non renseigné	54
8414		254	148		p 136					4	1	brun fauve avec des rayons plus foncés ou plus clairs très peu apparents	t	1472		houbin	Non renseigné	54
8415		254	323		p 136					4	1	brun fauve avec des rayons plus foncés ou plus clairs très peu apparents	t	1472		houbin	Non renseigné	54
8417		254	239		p 137					4	1	blanc jaunâtre ou grisâtre, sans dessins ni taches	t	1472		houbin	Non renseigné	54
8418		254	148		p 135					4	1	plus haute que large, très renflée, test très épais	t	1472		houbin	Non renseigné	54
8419		254	148		p 137					4	1	ornée de nombreux rayons foncés  de largeur inégale	t	1472		houbin	Non renseigné	54
8421		254	148		p 137					4	1	blanc jaunâtre ou grisâtre, sans dessins ni taches	t	1472		houbin	Non renseigné	54
8422		254	323		p 136					4	1		t	1472		houbin	Non renseigné	54
8423		254	589		pp 110, 112, 13					4	1		t	1473		houbin	Non renseigné	87
8426		254	534	Hérouard	p 138					4	1		t	1473		houbin	Non renseigné	54
8427		254	329	collection du Laboratoire de Roscoff	p 138					4	1		t	1473		houbin	Non renseigné	54
8428		254	517	P. Durouchoux	p 138					4	1		t	1473		houbin	Non renseigné	54
8429		254	239		p 138					4	1		t	1473		houbin	Non renseigné	54
8435		254	285		p 17	petite quantité				4	1		t	1474		houbin	Non renseigné	103
8439		254	289		p 17	petite quantité				4	1		t	1474		houbin	Non renseigné	103
8441		254	456		p 143					4	1		t	1474		houbin	Non renseigné	54
8450		254	595		p 120					4	1		t	1474		houbin	Non renseigné	204
8454		254	239		p 145					4	1	entièrement blanche	t	1476		houbin	Non renseigné	54
8455		254	323		p 145					4	1	entièrement blanche	t	1476		houbin	Non renseigné	54
8456		254	347		p 12				20-40 m	2	8		t	1321		houbin	Non renseigné	54
8457		254	582		p 145					4	1	côté postérieur allongé, légèrement rostré	t	1476		houbin	Non renseigné	54
8458		254	36		p 145					4	1	entièrement blanche	t	1476		houbin	Non renseigné	54
8459		254	83		p 145					4	1	entièrement blanche	t	1476		houbin	Non renseigné	54
8461		254	323		p 145					4	1	côté postérieur allongé, légèrement rostré	t	1476		houbin	Non renseigné	54
8462		254	323		p 145					4	1	fond de coloration jaune citron	t	1476		houbin	Non renseigné	54
8463		254	36		p 145					4	1	blanche avec un large rayon brun foncé couvrant l'extrémité postérieure des deux valves	t	1476		houbin	Non renseigné	54
8464		254	582		p 145					4	1		t	1476		houbin	Non renseigné	54
8467		254	355							4	1	, , 1925, p 145 ?	t	1476		houbin	Non renseigné	204
8468		254	595		p 120					4	1		t	1476		houbin	Non renseigné	204
8470		254	355		p 179, 232, 274					4	1		t	1476		houbin	Non renseigné	166
8471		254	83		p 145					4	1	blanche avec un large rayon brun foncé couvrant l'extrémité postérieure des deux valves	t	1476		houbin	Non renseigné	54
8472		254	239		p 145					4	1	blanche avec un large rayon brun foncé couvrant l'extrémité postérieure des deux valves	t	1476		houbin	Non renseigné	54
8473		254	589		p 915					4	1	héberge Pelecyophrya tapetis Chatton et Lwoff sur les filaments branchiaux	t	1476		houbin	Non renseigné	33
8547		254	323		p 143					4	1	entièrement blanche sans dessins	t	1478		houbin	Non renseigné	54
8474		254	83		p 145					4	1	flammules brunes arquées, plus ou moins chevronnées sur la régions postérieure des valves. Ce dessin a une très grande ressmblance avec celui de la variété macula du Tapes pullastra	t	1476		houbin	Non renseigné	54
8765		254	497	Bocquet	p 4					4	1		t	1143		houbin	Non renseigné	49
8475		254	36		p 145					4	1	flammules brunes arquées, plus ou moins chevronnées sur la régions postérieure des valves. Ce dessin a une très grande ressmblance avec celui de la variété macula du Tapes pullastra	t	1476		houbin	Non renseigné	54
8478		254	323		p 145					4	1	blanche avec un large rayon brun foncé couvrant l'extrémité postérieure des deux valves	t	1476		houbin	Non renseigné	54
8479		254	323		p 145					4	1	couverte d'un fin réseau de linéoles et de petites taches gris-foncé ou roussâtre	t	1476		houbin	Non renseigné	54
8480		254	239		p 145					4	1		t	1476		houbin	Non renseigné	54
8481		254	323		p 145					4	1	valve droite entièrement blanche, valve gauche avec une tache brune le long du bord postérieur	t	1476		houbin	Non renseigné	54
8482		254	323		p 145					4	1		t	1476		houbin	Non renseigné	54
8483		254	148		p 145					4	1	blanche avec un large rayon brun foncé couvrant l'extrémité postérieure des deux valves	t	1476		houbin	Non renseigné	54
8484		254	239		p 145					4	1	flammules brunes arquées, plus ou moins chevronnées sur la régions postérieure des valves. Ce dessin a une très grande ressmblance avec celui de la variété macula du Tapes pullastra	t	1476		houbin	Non renseigné	54
8485		254	36		p 145					4	1	fond de coloration jaune citron	t	1476		houbin	Non renseigné	54
8486		254	239		p 145					4	1	valve droite entièrement blanche, valve gauche avec une tache brune le long du bord postérieur	t	1476		houbin	Non renseigné	54
8487		254	323		p 141					4	1		t	1477		houbin	Non renseigné	54
8488		254	148		p 141					4	1		t	1477		houbin	Non renseigné	54
8492		254	416	Pérez	p 141					4	1		t	1477		houbin	Non renseigné	54
8493		254	83		p 141					4	1		t	1477		houbin	Non renseigné	54
8494		254	589		p 630					4	1		t	1502		houbin	Non renseigné	102
8495		254	239		p 141					4	1	taille exceptionnellement grande : diamètre umbono-ventral 44, antéropostérieur 60, épaisseur 28 mm	t	1477		houbin	Non renseigné	54
8497		254	239		p 141					4	1		t	1477		houbin	Non renseigné	54
8665		254	383		p 121				20-40 m	2	8		t	1376		houbin	Non renseigné	54
8505		254	239		p 144					4	1	blanche avec une tache brune plus ou moins nettement limitée, située le long du bord postérieur de la valve gauche, valve droite entièrement blanche	t	1478		houbin	Non renseigné	54
8506		254	83		p 144					4	1	région postérieure ornée de taches brunes irrégulières plus ou moins disposées en chevrons	t	1478		houbin	Non renseigné	54
8508		254	517		p 144					4	1	blanche avec une tache brune plus ou moins nettement limitée, située le long du bord postérieur de la valve gauche, valve droite entièrement blanche	t	1478		houbin	Non renseigné	54
8509		254	417	collection du Laboratoire de Roscoff	p 14					2	8		t	1335		houbin	Non renseigné	54
8510		254	239		p 143					4	1	entièrement blanche sans dessins	t	1478		houbin	Non renseigné	54
8511		254	83		p 143					4	1	entièrement blanche sans dessins	t	1478		houbin	Non renseigné	54
8512		254	323		p 144					4	1	dessin très peu marqué, limité le plus souvent aux deux extrémités des valves	t	1478		houbin	Non renseigné	54
8513		254	239		p 145					4	1	même dessin que celui de la variété nigrescens, mais interrompu par deux rayons blancs	t	1478		houbin	Non renseigné	54
8514		254	79		p 143					4	1		t	1478		houbin	Non renseigné	54
8516		254	83		p 144					4	1	dessin très peu marqué, limité le plus souvent aux deux extrémités des valves	t	1478		houbin	Non renseigné	54
8517		254	582		p 144					4	1	dessin très peu marqué, limité le plus souvent aux deux extrémités des valves	t	1478		houbin	Non renseigné	54
8518		254	323		p 144					4	1	région postérieure ornée de taches brunes irrégulières plus ou moins disposées en chevrons	t	1478		houbin	Non renseigné	54
8519		254	239		p 144					4	1	ornée de 3 ou 4 rayons bruns interrompus	t	1478		houbin	Non renseigné	54
8520		254	323		p 144					4	1	fond de la coloration gris violacé, dessin brun peu apparent	t	1478		houbin	Non renseigné	54
8521		254	589		p 136					4	1		t	1478		houbin	Non renseigné	87
8523		254	355		p 232					4	1		t	1478		houbin	Non renseigné	166
8527		254	83		p 144					4	1	dessin très délicat, brun violacé, couvrant toute la surface	t	1478		houbin	Non renseigné	54
8528		254	582		p 144					4	1		t	1478		houbin	Non renseigné	54
8536		254	323		p 144					4	1	surface ornée de lignes brunes chevronnées et enchevêtrées	t	1478		houbin	Non renseigné	54
8538		254	582		p 144					4	1	ornée de 3 ou 4 rayons bruns interrompus	t	1478		houbin	Non renseigné	54
8539		254	582		p 144					4	1	région postérieure ornée de taches brunes irrégulières plus ou moins disposées en chevrons	t	1478		houbin	Non renseigné	54
8540		254	582		p 144					4	1	dessin très délicat, brun violacé, couvrant toute la surface	t	1478		houbin	Non renseigné	54
8541		254	206		p 143					4	1		t	1478		houbin	Non renseigné	54
8542		254	582		p 145					4	1	dessin très pau apparent semblable à celui de la var. evanida, mais traversé par deux zones concentriques brun clair	t	1478		houbin	Non renseigné	54
8543		254	83		p 144					4	1	blanche avec une tache brune plus ou moins nettement limitée, située le long du bord postérieur de la valve gauche, valve droite entièrement blanche	t	1478		houbin	Non renseigné	54
8544		254	239		p 144					4	1		t	1478		houbin	Non renseigné	54
8545		254	239		p 144					4	1	région postérieure ornée de taches brunes irrégulières plus ou moins disposées en chevrons	t	1478		houbin	Non renseigné	54
8546		254	36		p 143					4	1	entièrement blanche sans dessins	t	1478		houbin	Non renseigné	54
8555		254	534	Dehorne	p 156					4	1		t	1480		houbin	Non renseigné	54
8556		254	178	collection du Laboratoire de Roscoff	p 156					4	1		t	1480		houbin	Non renseigné	54
8558		254	499		p 19					4	1		t	1481		houbin	Non renseigné	103
8560		254	224	collection du Laboratoire de Roscoff	p 156					4	1		t	1481		houbin	Non renseigné	54
8561		254	425	Vlès	p 4					4	1		t	1498		houbin	Non renseigné	54
8563		254	79		p 157					4	1		t	1482		houbin	Non renseigné	54
8570		254	417		p 254					4	1		t	1335		houbin	Non renseigné	228
8579		254	327		p 9					4	1		t	1487		houbin	Non renseigné	48
8586		254	79		p 170					4	1		t	1491		houbin	Non renseigné	54
8587		254	239		p 170					4	1		t	1491		houbin	Non renseigné	54
8591		254	148		p 170					4	1		t	1491		houbin	Non renseigné	54
8592		254	323		p 170					4	1		t	1491		houbin	Non renseigné	54
8593		254	277	J. Tardy	p 11					2	8	récolté en 1962	t	1353		houbin	Non renseigné	15
8599		254	589		pp 112, 136					4	1		t	1494		houbin	Non renseigné	87
8616		254	277	J. Tardy	p 11					2	8	récolté en 1962	t	1360		houbin	Non renseigné	15
8618		254	277	J. Tardy	p 11					2	8	récolté en 1962	t	1361		houbin	Non renseigné	15
8619		254	139		p 11				60 m	2	8		t	1361		houbin	Non renseigné	15
8626		254	323		p 4					4	1		t	1498		houbin	Non renseigné	54
8628		254	383		p 8				20-40 m	2	8		t	1369		houbin	Non renseigné	54
8631		254	239	Teissier	p 74					4	1	coquilles rejetées à la côte après les tempêtes d'ouest avec celles de S. Officinalis mais en moindre abondance	t	1499		houbin	Non renseigné	49
8848		254	383		p 112				20-40 m	2	8		t	1394		houbin	Non renseigné	54
8632		254	178	Teissier	p 74					4	1	coquilles rejetées à la côte après les tempêtes d'ouest avec celles de S. Officinalis mais en moindre abondance	t	1499		houbin	Non renseigné	49
8636		254	589	Joubin	p 2					4	1		t	1500		houbin	Non renseigné	54
8637		254	239	Joubin	p 3					4	1		t	1501		houbin	Non renseigné	54
8634		254	329	Vlès	p 2					4	1	pris à la senne	t	1500		houbin	Non renseigné	54
8635		254	589	collection du Laboratoire de Roscoff	p 2					4	1		t	1500		houbin	Non renseigné	54
8638		254	589		p 630					4	1		t	1501		houbin	Non renseigné	102
8639		254	589	collection du Laboratoire de Roscoff	p 3					4	1		t	1501		houbin	Non renseigné	54
8640		254	589		p 15					4	1		t	1501		houbin	Non renseigné	83
8641		254	329		p ?					4	1	pêché à la senne D§F, 1925, p 3	t	1501		houbin	Non renseigné	150
8642		254	582		p 76					4	1	à la drague et dans les filets	t	1502		houbin	Non renseigné	49
8643		254	405		p 123					2	8		t	1372		houbin	Non renseigné	54
8645		254	597	Le Danois, 1911	p 2					4	1	espèce pélagique pêchée accidentellement à la senne	t	1504		houbin	Non renseigné	54
8646		254	264		p 123					2	8		t	1372		houbin	Non renseigné	54
8647		254	347		p 123					2	8		t	1372		houbin	Non renseigné	54
8652		254	522		p 550				niv. bas	1	1	individu à papilles noires recueilli par une grande marée	t	1362		houbin	Non renseigné	96
8656		254	405		p 121					2	8		t	1375		houbin	Non renseigné	54
8657		254	383		p 121					2	8		t	1375		houbin	Non renseigné	54
8659		254	582	Prenant	p 75					4	1	se prend en automne et en hiver à la ligne et au filet	t	1507		houbin	Non renseigné	49
8660		254	589	collection du Laboratoire de Roscoff	p 4					4	1		t	1507		houbin	Non renseigné	54
8661		254	347		p 121				20-40 m	2	8		t	1376		houbin	Non renseigné	54
8662		254	264		p 121				20-40 m	2	8		t	1376		houbin	Non renseigné	54
8664		254	405		p 121				20-40 m	2	8		t	1376		houbin	Non renseigné	54
8667		254	264	Lwoff	p 122				20-40 m	2	8		t	1377		houbin	Non renseigné	54
8668		254	264		p 122				20-40 m	2	8		t	1377		houbin	Non renseigné	54
8669		254	383		p 122				20-40 m	2	8		t	1377		houbin	Non renseigné	54
8670		254	469		p 122				20-40 m	2	8		t	1377		houbin	Non renseigné	54
8671		254	383		p 122				20-40 m	2	8		t	1377		houbin	Non renseigné	54
8672		254	589	collection du Laboratoire de Roscoff	p 3					4	1		t	1508		houbin	Non renseigné	54
8673		254	589	Camus	p 3					4	1		t	1508		houbin	Non renseigné	54
8674		254	36		p 5					4	1	de juillet à décembre	t	1508		houbin	Non renseigné	83
8675		254	405		p 122				20-40 m	2	8		t	1377		houbin	Non renseigné	54
8904		254	264		p 108				20-40 m	2	8		t	1398		houbin	Non renseigné	54
8676		254	177		p 5					4	1	le plus abondant au mois d'octobre	t	1508		houbin	Non renseigné	83
8678		254	206		p 1					4	1		t	1509		houbin	Non renseigné	54
8679		254	517		p 1					4	1		t	1509		houbin	Non renseigné	54
8680		254	347		p 122				20-40 m	2	8		t	1377		houbin	Non renseigné	54
8681		254	239		p 1					4	1		t	1509		houbin	Non renseigné	54
8682		254	383		p 122				20-40 m	2	8		t	1377		houbin	Non renseigné	54
8686		254	410		p 1					4	1		t	1509		houbin	Non renseigné	54
8694		254	589		p 213					4	1	hôte de Chromidina coronata	t	1510		houbin	Non renseigné	138
8695		254	83	collection du Laboratoire de Roscoff, 1880	p 1					4	1		t	1510		houbin	Non renseigné	54
8696		254	589		p 178					4	1	hôte de Dicymennea lameerei	t	1510		houbin	Non renseigné	137
8698		254	589	Camus	p 1					4	1	au bas de l'eau par marée moyenne	t	1510		houbin	Non renseigné	54
8699		254	325	Prenant	p 77					4	1	pris  de temps à autre au chalut ou au tramail	t	1510		houbin	Non renseigné	49
8701		254	347	Prenant	p 77					4	1	pris  de temps à autre au chalut ou au tramail	t	1510		houbin	Non renseigné	49
8706		254	83		p 122					1	1		t	1377		houbin	Non renseigné	54
8730		254	405		p 116				20-40 m	2	8	variété allongée, aplatie vers son extrémité postérieure, spatuliforme	t	1378		houbin	Non renseigné	54
8734		254	383		p 116				20-40 m	2	8	variété allongée, aplatie vers son extrémité postérieure, spatuliforme	t	1378		houbin	Non renseigné	54
8762		254	355		p 232					4	1		t	1474		houbin	Non renseigné	166
8767		254	534		p 238					4	1		t	1144		houbin	Non renseigné	177
8770		254	383		p 120				20-40 m	2	8		t	1380		houbin	Non renseigné	54
8771		254	405		p 120				20-40 m	2	8		t	1380		houbin	Non renseigné	54
8772		254	148	Glangeaud	p 120				20-40 m	2	8		t	1380		houbin	Non renseigné	54
8773		254	347		p 120				20-40 m	2	8		t	1380		houbin	Non renseigné	54
8774		254	416	collection du Laboratoire de Roscoff	p 120				20-40 m	2	8		t	1380		houbin	Non renseigné	54
8775		254	497	Vlès	p 120				20-40 m	2	8		t	1380		houbin	Non renseigné	54
8777		254	467	et al.	p 52					2	8		t	1380		houbin	Non renseigné	49
8778		254	582	Vasseur, 1877, collection du Laboratoire de Roscof	p 101					4	1		t	1093		houbin	Non renseigné	54
8783		254	589		p 136					4	1		t	1095		houbin	Non renseigné	87
8788		254	178		p 5	assez rare				1	1		t	1095		houbin	Non renseigné	49
8789		254	83		p 5	assez rare				1	1		t	1095		houbin	Non renseigné	49
8809		254	383		p 111					2	8		t	1397		houbin	Non renseigné	54
8825		254	416	Pérez	p 68					1	1		t	1177		houbin	Non renseigné	54
8829		254	405		p 113				20-40 m	2	8		t	1390		houbin	Non renseigné	54
8849		254	347		p 112				20-40 m	2	8		t	1394		houbin	Non renseigné	54
8850		254	409		p 54					2	8		t	1394		houbin	Non renseigné	49
8852		254	405		p 112				20-40 m	2	8		t	1395		houbin	Non renseigné	54
8853		254	347		p 112				20-40 m	2	8		t	1395		houbin	Non renseigné	54
8854		254	383		p 112				20-40 m	2	8		t	1395		houbin	Non renseigné	54
8855		254	347		p 113				20-40 m	2	8		t	1396		houbin	Non renseigné	54
8856		254	264		p 113				20-40 m	2	8		t	1396		houbin	Non renseigné	54
8858		254	469		p 113				20-40 m	2	8		t	1396		houbin	Non renseigné	54
8864		254	405		p 113				20-40 m	2	8		t	1396		houbin	Non renseigné	54
8881		254	405		p 111					2	8		t	1397		houbin	Non renseigné	54
8883		254	383		p 108				20-40 m	2	8		t	1398		houbin	Non renseigné	54
8887		254	79		p 31					1	1		t	1108		houbin	Non renseigné	49
8892		254	405		p 109				20-40 m	2	8	coloration violette de la valve supérieure	t	1398		houbin	Non renseigné	54
8893		254	347		p 108				20-40 m	2	8		t	1398		houbin	Non renseigné	54
8894		254	469		p 108				20-40 m	2	8		t	1398		houbin	Non renseigné	54
8895		254	405		p 108				20-40 m	2	8		t	1398		houbin	Non renseigné	54
8905		254	383		p 109				20-40 m	2	8		t	1399		houbin	Non renseigné	54
8908		254	469		p 109				20-40 m	2	8		t	1400		houbin	Non renseigné	54
8909		254	277	Marchad, 1950	p 51					2	8		t	1400		houbin	Non renseigné	49
8911		254	383		p 109				20-40 m	2	8		t	1400		houbin	Non renseigné	54
8912		254	347		p 109				20-40 m	2	8		t	1400		houbin	Non renseigné	54
8915		254	409	collection du Laboratoire de Roscoff	p 110					2	8		t	1514		houbin	Non renseigné	54
8925		254	534	Vlès	p 28					1	1		t	1273		houbin	Non renseigné	54
8926		254	210	Prenant	p 46	exceptionnel				1	1		t	1277		houbin	Non renseigné	49
8927		254	383	collection du Laboratoire de Roscoff	p 110					2	8		t	1402		houbin	Non renseigné	54
8928		254	277	Bocquet, 1951	p 55					2	8		t	1402		houbin	Non renseigné	49
8930		254	347		p 111				20-40 m	2	8		t	1403		houbin	Non renseigné	54
8932		254	383		p 111				20-40 m	2	8		t	1403		houbin	Non renseigné	54
8933		254	405		p 111				20-40 m	2	8		t	1403		houbin	Non renseigné	54
8934		254	416	Pérez	p 29					4	1		t	1288		houbin	Non renseigné	54
8940		254	83		p 29					4	1		t	1288		houbin	Non renseigné	54
8941		254	410		p 29					4	1		t	1288		houbin	Non renseigné	54
8955		254	383		p 164				20-40 m	2	8		t	1405		houbin	Non renseigné	54
8958		254	425		p 29					4	1		t	1297		houbin	Non renseigné	54
8961		254	589		p 292					4	1		t	1298		houbin	Non renseigné	227
8965		254	347		p 162				20-40 m	2	8		t	1407		houbin	Non renseigné	54
8969		254	405		p 162				20-40 m	2	8		t	1407		houbin	Non renseigné	54
8970		254	469		p 162				20-40 m	2	8		t	1407		houbin	Non renseigné	54
8972		254	589		p 352					4	1		t	1301		houbin	Non renseigné	228
8973		254	589		p 103, 136					4	1		t	1301		houbin	Non renseigné	87
8975		254	383		p 162				20-40 m	2	8		t	1407		houbin	Non renseigné	54
8976		254	277		p 10				25 m	3	1	récolté début avril	t	1305		houbin	Non renseigné	15
8977		254	405		p 147				20-40 m	2	8		t	1408		houbin	Non renseigné	54
8978		254	383		p 147				20-40 m	2	8		t	1408		houbin	Non renseigné	54
8979		254	347		p 147				20-40 m	2	8		t	1408		houbin	Non renseigné	54
8983		254	409	Cornet	p 56					2	8		t	1409		houbin	Non renseigné	49
8984		254	405		p 148				20-40 m	2	8		t	1409		houbin	Non renseigné	54
8990		254	383		p 125				20-40 m	2	8		t	1411		houbin	Non renseigné	54
9000		254	416		p 50					1	1		t	1374		houbin	Non renseigné	49
9002		254	517	Durouchoux	p 122					1	1		t	1377		houbin	Non renseigné	54
9003		254	323		p 122					1	1		t	1377		houbin	Non renseigné	54
9004		254	405		p 128				20-40 m	2	8		t	1413		houbin	Non renseigné	54
9005		254	383		p 128				20-40 m	2	8		t	1413		houbin	Non renseigné	54
9113		254	323		p 139	assez rare				1	1		t	1469		houbin	Non renseigné	54
9114		254	83		p 139	assez rare				1	1		t	1469		houbin	Non renseigné	54
9115		254	383		p 139	très commun			20-40 m	2	8		t	1469		houbin	Non renseigné	54
9015		254	383	Pérez	p 126					2	8	vivant dans les Turitella communis, les Nassa reticulata, etc., habitées par le Phascolion strombi, très souvent en compagnie de l'Odontostomia (Auristomia) perezi	t	1417		houbin	Non renseigné	54
9016		254	425	Pérez	p 109					1	1		t	1400		houbin	Non renseigné	54
9017		254	469		p 125				20-40 m	2	8		t	1419		houbin	Non renseigné	54
9019		254	405		p 125				20-40 m	2	8		t	1419		houbin	Non renseigné	54
9021		254	383		p 125				20-40 m	2	8		t	1419		houbin	Non renseigné	54
9022		254	347		p 125				20-40 m	2	8		t	1419		houbin	Non renseigné	54
9025		254	405		p 124				20-40 m	2	8		t	1425		houbin	Non renseigné	54
9026		254	405		p 124				20-40 m	2	8		t	1425		houbin	Non renseigné	54
9027		254	383		p 124				20-40 m	2	8		t	1425		houbin	Non renseigné	54
9029		254	323		p 130					1	1		t	1428		houbin	Non renseigné	54
9030		254	405		p 130				20-40 m	2	8		t	1339		houbin	Non renseigné	54
9031		254	323		p 64					1	1		t	1428		houbin	Non renseigné	49
9032		254	347		p 131				20-40 m	2	8		t	1426		houbin	Non renseigné	54
9035		254	405		p 131				20-40 m	2	8		t	1427		houbin	Non renseigné	54
9036		254	383		p 131				20-40 m	2	8		t	1427		houbin	Non renseigné	54
9037		254	347		p 130				20-40 m	2	8		t	1428		houbin	Non renseigné	54
9038		254	383		p 130				20-40 m	2	8		t	1428		houbin	Non renseigné	54
9039		254	264		p 130				20-40 m	2	8		t	1428		houbin	Non renseigné	54
